datetime,signal,confidence,reasoning,price,hour,day_of_week
2022-04-12 03:40:00,SELL,0.6666666666666666,"['Price momentum: -0.14% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.14% < -0.05% threshold']",2107.25,3,1
2022-04-12 05:20:00,HOLD,0.6666666666666666,"['Price momentum: 0.00% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2110.08,5,1
2022-04-12 07:00:00,SELL,1.0,"['Price momentum: -0.11% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.11% < -0.05% threshold']",2106.16,7,1
2022-04-12 08:40:00,HOLD,0.3333333333333333,"['Price momentum: 0.08% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.08% > 0.05% threshold']",2090.72,8,1
2022-04-12 10:20:00,HOLD,1.0,"['Price momentum: -0.04% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2098.23,10,1
2022-04-12 12:00:00,HOLD,1.0,"['Price momentum: -0.04% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2107.77,12,1
2022-04-12 13:40:00,BUY,1.0,"['Price momentum: +0.30% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.30% > 0.05% threshold']",2108.59,13,1
2022-04-12 15:20:00,BUY,0.6666666666666666,"['Price momentum: +0.32% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.32% > 0.05% threshold']",2114.61,15,1
2022-04-12 17:00:00,SELL,1.0,"['Price momentum: -0.36% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.36% < -0.05% threshold']",2125.28,17,1
2022-04-12 18:40:00,SELL,0.6666666666666666,"['Price momentum: -0.12% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.12% < -0.05% threshold']",2126.78,18,1
2022-04-12 20:20:00,SELL,0.6666666666666666,"['Price momentum: -0.11% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.11% < -0.05% threshold']",2122.33,20,1
2022-04-12 22:00:00,SELL,0.6666666666666666,"['Price momentum: -0.30% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.30% < -0.05% threshold']",2124.43,22,1
2022-04-12 23:40:00,BUY,0.6666666666666666,"['Price momentum: +0.11% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.11% > 0.05% threshold']",2116.11,23,1
2022-04-13 01:20:00,HOLD,0.6666666666666666,"['Price momentum: -0.08% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.08% < -0.05% threshold']",2112.79,1,2
2022-04-13 03:00:00,HOLD,1.0,"['Price momentum: 0.02% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2118.44,3,2
2022-04-13 04:40:00,HOLD,1.0,"['Price momentum: -0.04% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2116.47,4,2
2022-04-13 06:20:00,BUY,0.6666666666666666,"['Price momentum: 0.06% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.06% > 0.05% threshold']",2110.49,6,2
2022-04-13 08:00:00,BUY,0.6666666666666666,"['Price momentum: +0.13% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.13% > 0.05% threshold']",2100.67,8,2
2022-04-13 09:40:00,SELL,0.6666666666666666,"['Price momentum: -0.18% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.18% < -0.05% threshold']",2104.79,9,2
2022-04-13 11:20:00,BUY,0.6666666666666666,"['Price momentum: +0.15% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.15% > 0.05% threshold']",2098.79,11,2
2022-04-13 13:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.01% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2098.35,13,2
2022-04-13 14:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.03% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2110.87,14,2
2022-04-13 16:20:00,HOLD,0.6666666666666666,"['Price momentum: -0.02% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2106.09,16,2
2022-04-13 18:00:00,SELL,0.6666666666666666,"['Price momentum: -0.30% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.30% < -0.05% threshold']",2113.03,18,2
2022-04-13 19:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.05% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2117.1,19,2
2022-04-13 21:20:00,HOLD,0.6666666666666666,"['Price momentum: -0.03% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2120.06,21,2
2022-04-13 23:00:00,HOLD,0.6666666666666666,"['Price momentum: -0.02% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2118.33,23,2
2022-04-14 00:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.00% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2123.01,0,3
2022-04-14 02:20:00,HOLD,0.3333333333333333,"['Price momentum: -0.09% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.09% < -0.05% threshold']",2127.64,2,3
2022-04-14 04:00:00,SELL,0.6666666666666666,"['Price momentum: -0.14% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.14% < -0.05% threshold']",2120.85,4,3
2022-04-14 05:40:00,BUY,0.6666666666666666,"['Price momentum: 0.09% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.09% > 0.05% threshold']",2120.79,5,3
2022-04-14 07:20:00,HOLD,0.6666666666666666,"['Price momentum: -0.00% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2120.33,7,3
2022-04-14 09:00:00,HOLD,1.0,"['Price momentum: -0.03% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2114.09,9,3
2022-04-14 10:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.05% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2108.95,10,3
2022-04-14 12:20:00,BUY,0.6666666666666666,"['Price momentum: 0.09% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.09% > 0.05% threshold']",2107.53,12,3
2022-04-14 14:00:00,BUY,0.6666666666666666,"['Price momentum: +0.31% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.31% > 0.05% threshold']",2114.04,14,3
2022-04-14 15:40:00,SELL,0.6666666666666666,"['Price momentum: -0.20% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.20% < -0.05% threshold']",2112.3,15,3
2022-04-14 17:20:00,BUY,0.6666666666666666,"['Price momentum: +0.12% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.12% > 0.05% threshold']",2102.99,17,3
2022-04-14 19:00:00,HOLD,1.0,"['Price momentum: 0.02% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2093.84,19,3
2022-04-14 20:40:00,BUY,0.6666666666666666,"['Price momentum: +0.17% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.17% > 0.05% threshold']",2087.76,20,3
2022-04-14 22:20:00,SELL,0.6666666666666666,"['Price momentum: -0.16% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.16% < -0.05% threshold']",2088.52,22,3
2022-04-15 00:00:00,HOLD,1.0,"['Price momentum: 0.01% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2092.45,0,4
2022-04-15 01:40:00,BUY,1.0,"['Price momentum: +0.17% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.17% > 0.05% threshold']",2098.02,1,4
2022-04-15 03:20:00,HOLD,0.6666666666666666,"['Price momentum: -0.02% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2100.39,3,4
2022-04-15 05:00:00,SELL,0.6666666666666666,"['Price momentum: -0.05% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.05% < -0.05% threshold']",2095.46,5,4
2022-04-15 06:40:00,SELL,1.0,"['Price momentum: -0.14% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.14% < -0.05% threshold']",2091.1,6,4
2022-04-15 08:20:00,HOLD,0.3333333333333333,"['Price momentum: -0.10% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.10% < -0.05% threshold']",2085.99,8,4
2022-04-15 10:00:00,BUY,0.6666666666666666,"['Price momentum: +0.16% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.16% > 0.05% threshold']",2087.34,10,4
2022-04-15 11:40:00,BUY,0.6666666666666666,"['Price momentum: 0.05% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.05% > 0.05% threshold']",2103.95,11,4
2022-04-15 13:20:00,BUY,0.6666666666666666,"['Price momentum: +0.18% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.18% > 0.05% threshold']",2088.25,13,4
2022-04-15 15:00:00,SELL,0.6666666666666666,"['Price momentum: -0.28% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.28% < -0.05% threshold']",2089.61,15,4
2022-04-15 16:40:00,HOLD,1.0,"['Price momentum: -0.03% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2084.89,16,4
2022-04-15 18:20:00,HOLD,0.6666666666666666,"['Price momentum: 0.02% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2073.73,18,4
2022-04-15 20:00:00,HOLD,0.3333333333333333,"['Price momentum: 0.05% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.05% > 0.05% threshold']",2085.83,20,4
2022-04-15 21:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.05% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2092.65,21,4
2022-04-15 23:20:00,HOLD,1.0,"['Price momentum: 0.01% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2093.1,23,4
2022-04-18 01:00:00,SELL,0.6666666666666666,"['Price momentum: -0.18% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.18% < -0.05% threshold']",2098.24,1,0
2022-04-18 02:40:00,SELL,0.6666666666666666,"['Price momentum: -0.09% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.09% < -0.05% threshold']",2088.78,2,0
2022-04-18 04:20:00,SELL,1.0,"['Price momentum: -0.11% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.11% < -0.05% threshold']",2098.74,4,0
2022-04-18 06:00:00,SELL,1.0,"['Price momentum: -0.40% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.40% < -0.05% threshold']",2087.66,6,0
2022-04-18 07:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.06% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.06% < -0.05% threshold']",2086.37,7,0
2022-04-18 09:20:00,HOLD,0.6666666666666666,"['Price momentum: -0.01% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2078.37,9,0
2022-04-18 11:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.06% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.06% > 0.05% threshold']",2075.65,11,0
2022-04-18 12:40:00,SELL,0.6666666666666666,"['Price momentum: -0.42% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.42% < -0.05% threshold']",2070.36,12,0
2022-04-18 14:20:00,BUY,0.6666666666666666,"['Price momentum: +0.18% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.18% > 0.05% threshold']",2064.49,14,0
2022-04-18 16:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.07% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.07% > 0.05% threshold']",2067.7,16,0
2022-04-18 17:40:00,SELL,0.6666666666666666,"['Price momentum: -0.56% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.56% < -0.05% threshold']",2083.95,17,0
2022-04-18 19:20:00,SELL,0.6666666666666666,"['Price momentum: -0.15% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.15% < -0.05% threshold']",2056.82,19,0
2022-04-18 21:00:00,SELL,1.0,"['Price momentum: -0.12% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.12% < -0.05% threshold']",2035.01,21,0
2022-04-18 22:40:00,BUY,1.0,"['Price momentum: +0.31% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.31% > 0.05% threshold']",2036.53,22,0
2022-04-19 00:20:00,SELL,0.6666666666666666,"['Price momentum: -0.41% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.41% < -0.05% threshold']",2031.84,0,1
2022-04-19 02:00:00,SELL,0.6666666666666666,"['Price momentum: -0.15% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.15% < -0.05% threshold']",2045.88,2,1
2022-04-19 03:40:00,SELL,0.6666666666666666,"['Price momentum: -0.17% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.17% < -0.05% threshold']",2041.8,3,1
2022-04-19 05:20:00,HOLD,0.3333333333333333,"['Price momentum: 0.06% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.06% > 0.05% threshold']",2044.91,5,1
2022-04-19 07:00:00,HOLD,0.3333333333333333,"['Price momentum: 0.06% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.06% > 0.05% threshold']",2053.32,7,1
2022-04-19 08:40:00,HOLD,0.3333333333333333,"['Price momentum: -0.10% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.10% < -0.05% threshold']",2056.06,8,1
2022-04-19 10:20:00,HOLD,0.6666666666666666,"['Price momentum: 0.01% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2044.73,10,1
2022-04-19 12:00:00,HOLD,0.6666666666666666,"['Price momentum: -0.01% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2037.65,12,1
2022-04-19 13:40:00,SELL,1.0,"['Price momentum: -0.17% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.17% < -0.05% threshold']",2025.35,13,1
2022-04-19 15:20:00,BUY,1.0,"['Price momentum: +0.13% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.13% > 0.05% threshold']",2031.26,15,1
2022-04-19 17:00:00,BUY,1.0,"['Price momentum: +0.23% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.23% > 0.05% threshold']",2031.3,17,1
2022-04-19 18:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.04% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2034.18,18,1
2022-04-19 20:20:00,SELL,0.6666666666666666,"['Price momentum: -0.12% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.12% < -0.05% threshold']",2023.8,20,1
2022-04-19 22:00:00,SELL,0.6666666666666666,"['Price momentum: -0.11% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.11% < -0.05% threshold']",2030.75,22,1
2022-04-19 23:40:00,HOLD,0.3333333333333333,"['Price momentum: -0.09% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.09% < -0.05% threshold']",2043.66,23,1
2022-04-20 01:20:00,BUY,0.6666666666666666,"['Price momentum: +0.12% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.12% > 0.05% threshold']",2044.25,1,2
2022-04-20 03:00:00,BUY,0.6666666666666666,"['Price momentum: +0.13% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.13% > 0.05% threshold']",2064.0,3,2
2022-04-20 04:40:00,SELL,0.6666666666666666,"['Price momentum: -0.06% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.06% < -0.05% threshold']",2072.44,4,2
2022-04-20 06:20:00,BUY,0.6666666666666666,"['Price momentum: +0.10% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.10% > 0.05% threshold']",2073.66,6,2
2022-04-20 08:00:00,SELL,0.6666666666666666,"['Price momentum: -0.19% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.19% < -0.05% threshold']",2061.87,8,2
2022-04-20 09:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.09% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.09% < -0.05% threshold']",2063.16,9,2
2022-04-20 11:20:00,HOLD,1.0,"['Price momentum: 0.03% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2071.85,11,2
2022-04-20 13:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.02% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2064.56,13,2
2022-04-20 14:40:00,BUY,0.6666666666666666,"['Price momentum: +0.25% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.25% > 0.05% threshold']",2067.99,14,2
2022-04-20 16:20:00,HOLD,0.6666666666666666,"['Price momentum: 0.04% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2084.4,16,2
2022-04-20 18:00:00,SELL,0.6666666666666666,"['Price momentum: -0.05% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.05% < -0.05% threshold']",2091.28,18,2
2022-04-20 19:40:00,HOLD,0.6666666666666666,"['Price momentum: 0.02% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2089.7,19,2
2022-04-20 21:20:00,SELL,0.6666666666666666,"['Price momentum: -0.10% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.10% < -0.05% threshold']",2091.57,21,2
2022-04-20 23:00:00,HOLD,1.0,"['Price momentum: -0.01% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2094.16,23,2
2022-04-21 00:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.05% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.05% < -0.05% threshold']",2094.02,0,3
2022-04-21 02:20:00,BUY,0.6666666666666666,"['Price momentum: +0.12% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.12% > 0.05% threshold']",2081.15,2,3
2022-04-21 04:00:00,SELL,0.6666666666666666,"['Price momentum: -0.06% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.06% < -0.05% threshold']",2074.54,4,3
2022-04-21 05:40:00,SELL,0.6666666666666666,"['Price momentum: -0.22% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.22% < -0.05% threshold']",2067.96,5,3
2022-04-21 07:20:00,HOLD,0.3333333333333333,"['Price momentum: -0.05% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.05% < -0.05% threshold']",2064.19,7,3
2022-04-21 09:00:00,BUY,0.6666666666666666,"['Price momentum: 0.09% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.09% > 0.05% threshold']",2065.11,9,3
2022-04-21 10:40:00,BUY,0.6666666666666666,"['Price momentum: +0.13% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.13% > 0.05% threshold']",2056.49,10,3
2022-04-21 12:20:00,HOLD,0.6666666666666666,"['Price momentum: 0.04% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2065.47,12,3
2022-04-21 14:00:00,SELL,0.6666666666666666,"['Price momentum: -0.29% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.29% < -0.05% threshold']",2069.5,14,3
2022-04-21 15:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.08% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.08% < -0.05% threshold']",2062.59,15,3
2022-04-21 17:20:00,HOLD,0.6666666666666666,"['Price momentum: 0.02% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2064.59,17,3
2022-04-21 19:00:00,SELL,1.0,"['Price momentum: -0.34% (bearish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.34% < -0.05% threshold']",2063.72,19,3
2022-04-21 20:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.06% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.06% < -0.05% threshold']",2043.59,20,3
2022-04-21 22:20:00,HOLD,1.0,"['Price momentum: -0.02% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2042.7,22,3
2022-04-22 00:00:00,BUY,0.6666666666666666,"['Price momentum: +0.16% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.16% > 0.05% threshold']",2046.59,0,4
2022-04-22 01:40:00,SELL,0.6666666666666666,"['Price momentum: -0.15% (bearish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.15% < -0.05% threshold']",2047.83,1,4
2022-04-22 03:20:00,BUY,1.0,"['Price momentum: +0.20% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.20% > 0.05% threshold']",2040.19,3,4
2022-04-22 05:00:00,BUY,0.6666666666666666,"['Price momentum: +0.20% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.20% > 0.05% threshold']",2041.48,5,4
2022-04-22 06:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.02% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2046.08,6,4
2022-04-22 08:20:00,BUY,0.6666666666666666,"['Price momentum: +0.12% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.12% > 0.05% threshold']",2055.81,8,4
2022-04-22 10:00:00,SELL,0.6666666666666666,"['Price momentum: -0.16% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.16% < -0.05% threshold']",2069.77,10,4
2022-04-22 11:40:00,BUY,0.6666666666666666,"['Price momentum: +0.21% (bullish)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.21% > 0.05% threshold']",2068.96,11,4
2022-04-22 13:20:00,HOLD,0.6666666666666666,"['Price momentum: -0.02% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2077.71,13,4
2022-04-22 15:00:00,HOLD,0.6666666666666666,"['Price momentum: -0.05% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2072.9,15,4
2022-04-22 16:40:00,BUY,1.0,"['Price momentum: +0.21% (bullish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: 0.21% > 0.05% threshold']",2066.5,16,4
2022-04-22 18:20:00,SELL,0.6666666666666666,"['Price momentum: -0.10% (bearish)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: -0.10% < -0.05% threshold']",2074.91,18,4
2022-04-22 20:00:00,BUY,0.6666666666666666,"['Price momentum: +0.18% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.18% > 0.05% threshold']",2073.17,20,4
2022-04-22 21:40:00,HOLD,0.3333333333333333,"['Price momentum: 0.07% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: 0.07% > 0.05% threshold']",2080.72,21,4
2022-04-22 23:20:00,HOLD,1.0,"['Price momentum: 0.02% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: Within ±0.05% threshold']",2088.4,23,4
2022-04-25 01:00:00,HOLD,0.6666666666666666,"['Price momentum: 0.08% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.08% > 0.05% threshold']",2088.7,1,0
2022-04-25 02:40:00,BUY,0.6666666666666666,"['Price momentum: +0.13% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.13% > 0.05% threshold']",2087.29,2,0
2022-04-25 04:20:00,BUY,0.6666666666666666,"['Price momentum: +0.19% (bullish)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: 0.19% > 0.05% threshold']",2083.72,4,0
2022-04-25 06:00:00,HOLD,0.6666666666666666,"['Price momentum: -0.05% (neutral)', 'Technical: Mixed signals (sideways)', 'Volatility-adjusted: -0.05% < -0.05% threshold']",2084.78,6,0
2022-04-25 07:40:00,HOLD,0.6666666666666666,"['Price momentum: -0.01% (neutral)', 'Technical: Price > SMA5 > SMA10 (uptrend)', 'Volatility-adjusted: Within ±0.05% threshold']",2086.48,7,0
2022-04-25 09:20:00,SELL,0.6666666666666666,"['Price momentum: -0.08% (neutral)', 'Technical: Price < SMA5 < SMA10 (downtrend)', 'Volatility-adjusted: -0.08% < -0.05% threshold']",2076.66,9,0
